gene	keyTerm
Rps9	RNA-binding
Rps9	rRNA-binding
Rps9	Ribosome
Rps9	translation
Rps9	positive regulation of cell proliferation
Rps9	positive regulation of translational fidelity
Rps9	nucleus
Rps9	nucleolus
Rps9	cytoplasm
Rps9	focal adhesion
Rps9	small ribosomal subunit
Rps9	membrane
Rps9	cytosolic small ribosomal subunit
Rps9	intracellular ribonucleoprotein complex
Rps9	extracellular exosome
Rps9	structural constituent of ribosome
Rps9	rRNA binding
Rps9	poly(A) RNA binding
Rps9	translation regulator activity
Rps9	5.8S rRNA binding
Safb	Acetylation
Safb	Coiled coil
Safb	Complete proteome
Safb	DNA-binding
Safb	Isopeptide bond
Safb	Methylation
Safb	Nucleus
Safb	Phosphoprotein
Safb	Proteomics identification
Safb	Reference proteome
Safb	Repressor
Safb	RNA-binding
Safb	Transcription
Safb	Transcription regulation
Safb	Ubl conjugation
Safb	transcription
Safb	 DNA-templated
Safb	regulation of transcription from RNA polymerase II promoter
Safb	intracellular estrogen receptor signaling pathway
Safb	growth
Safb	hormone metabolic process
Safb	positive regulation of transcription from RNA polymerase II promoter
Safb	regulation of mRNA processing
Safb	nucleus
Safb	nucleoplasm
Safb	nucleotide binding
Safb	core promoter binding
Safb	nucleic acid binding
Safb	chromatin binding
Safb	double-stranded DNA binding
Safb	RNA binding
Safb	protein binding
Safb	sequence-specific DNA binding
Safb	poly(A) RNA binding
Srrm1	Complete proteome
Srrm1	Proteomics identification
Srrm1	Reference proteome
Srrm1	RNA transport
Srrm1	mRNA surveillance pathway
Srrm1	mRNA processing
Srrm1	nucleoplasm
Srrm1	spliceosomal complex
Srrm1	catalytic step 2 spliceosome
Srrm1	poly(A) RNA binding
Srsf1	Complete proteome
Srsf1	Proteomics identification
Srsf1	Reference proteome
Srsf1	Spliceosome
Srsf1	Herpes simplex infection
Srsf1	alternative mRNA splicing
Srsf1	 via spliceosome
Srsf1	mRNA 5'-splice site recognition
Srsf1	in utero embryonic development
Srsf1	RNA splicing
Srsf1	positive regulation of RNA splicing
Srsf1	oligodendrocyte differentiation
Srsf1	cardiac muscle contraction
Srsf1	liver regeneration
Srsf1	nucleus
Srsf1	nucleoplasm
Srsf1	cytoplasm
Srsf1	nuclear speck
Srsf1	exon-exon junction complex
Srsf1	extracellular exosome
Srsf1	catalytic step 2 spliceosome
Srsf1	nucleotide binding
Srsf1	RNA binding
Srsf1	mRNA binding
Srsf1	protein kinase B binding
Srsf1	poly(A) RNA binding
Srsf1	RS domain binding
Srsf10	Complete proteome
Srsf10	Proteomics identification
Srsf10	Reference proteome
Srsf10	Spliceosome
Srsf10	RNA splicing
Srsf10	 via transesterification reactions
Srsf10	mRNA splicing
Srsf10	 via spliceosome
Srsf10	mRNA splice site selection
Srsf10	cytosolic transport
Srsf10	regulation of mRNA splicing
Srsf10	 via spliceosome
Srsf10	negative regulation of mRNA splicing
Srsf10	 via spliceosome
Srsf10	nucleoplasm
Srsf10	cytosol
Srsf10	nuclear speck
Srsf10	dendrite
Srsf10	neuronal cell body
Srsf10	axon terminus
Srsf10	nucleotide binding
Srsf10	RNA binding
Srsf10	poly(A) RNA binding
Srsf11	Complete proteome
Srsf11	Proteomics identification
Srsf11	Reference proteome
Srsf11	nucleoplasm
Srsf11	nucleotide binding
Srsf11	nucleic acid binding
Srsf11	poly(A) RNA binding
Srsf2	Acetylation
Srsf2	Complete proteome
Srsf2	mRNA processing
Srsf2	mRNA splicing
Srsf2	Nucleus
Srsf2	Phosphoprotein
Srsf2	Reference proteome
Srsf2	RNA-binding
Srsf2	Spliceosome
Srsf2	Herpes simplex infection
Srsf2	regulation of alternative mRNA splicing
Srsf2	 via spliceosome
Srsf2	mRNA processing
Srsf2	mitotic nuclear division
Srsf2	RNA splicing
Srsf2	response to vitamin E
Srsf2	nucleus
Srsf2	spliceosomal complex
Srsf2	PML body
Srsf2	nuclear speck
Srsf2	interchromatin granule
Srsf2	extracellular exosome
Srsf2	nucleotide binding
Srsf2	protein kinase C binding
Srsf2	pre-mRNA binding
Srsf2	poly(A) RNA binding
Srsf3	Complete proteome
Srsf3	Proteomics identification
Srsf3	Reference proteome
Srsf3	Spliceosome
Srsf3	Herpes simplex infection
Srsf3	regulation of mRNA splicing
Srsf3	 via spliceosome
Srsf3	nucleus
Srsf3	nuclear speck
Srsf3	nucleotide binding
Srsf3	RNA binding
Srsf3	phospholipase binding
Srsf3	poly(A) RNA binding
Srsf3	sequence-specific mRNA binding
Srsf5	Acetylation
Srsf5	Alternative splicing
Srsf5	Complete proteome
Srsf5	mRNA processing
Srsf5	mRNA splicing
Srsf5	Nucleus
Srsf5	Phosphoprotein
Srsf5	Reference proteome
Srsf5	Repeat
Srsf5	RNA-binding
Srsf5	Transcription
Srsf5	Transcription regulation
Srsf5	Spliceosome
Srsf5	Herpes simplex infection
Srsf5	liver development
Srsf5	transcription
Srsf5	 DNA-templated
Srsf5	regulation of transcription
Srsf5	 DNA-templated
Srsf5	mRNA processing
Srsf5	RNA splicing
Srsf5	response to wounding
Srsf5	response to insulin
Srsf5	cellular response to insulin stimulus
Srsf5	positive regulation of RNA splicing
Srsf5	regulation of cell cycle
Srsf5	liver regeneration
Srsf5	nucleus
Srsf5	nucleolus
Srsf5	cytoplasm
Srsf5	nuclear speck
Srsf5	nucleotide binding
Srsf5	RNA binding
Srsf5	protein binding
Srsf5	protein kinase B binding
Srsf5	poly(A) RNA binding
Srsf5	RS domain binding
Srsf6	Acetylation
Srsf6	Complete proteome
Srsf6	mRNA processing
Srsf6	mRNA splicing
Srsf6	Nucleus
Srsf6	Phosphoprotein
Srsf6	Reference proteome
Srsf6	Repeat
Srsf6	Repressor
Srsf6	RNA-binding
Srsf6	Spliceosome
Srsf6	Herpes simplex infection
Srsf6	alternative mRNA splicing
Srsf6	 via spliceosome
Srsf6	regulation of alternative mRNA splicing
Srsf6	 via spliceosome
Srsf6	mRNA splice site selection
Srsf6	negative regulation of gene expression
Srsf6	regulation of keratinocyte proliferation
Srsf6	response to insulin
Srsf6	negative regulation of keratinocyte differentiation
Srsf6	negative regulation of mRNA splicing
Srsf6	 via spliceosome
Srsf6	positive regulation of epithelial cell proliferation involved in lung morphogenesis
Srsf6	negative regulation of cell death
Srsf6	regulation of wound healing
Srsf6	negative regulation of type B pancreatic cell apoptotic process
Srsf6	nucleus
Srsf6	nucleoplasm
Srsf6	nuclear speck
Srsf6	nucleotide binding
Srsf6	RNA binding
Srsf6	pre-mRNA binding
Srsf6	poly(A) RNA binding
Srsf7	Complete proteome
Srsf7	Proteomics identification
Srsf7	Reference proteome
Srsf7	Spliceosome
Srsf7	Herpes simplex infection
Srsf7	RNA splicing
Srsf7	negative regulation of mRNA splicing
Srsf7	 via spliceosome
Srsf7	nucleoplasm
Srsf7	extracellular exosome
Srsf7	nucleotide binding
Srsf7	nucleic acid binding
Srsf7	zinc ion binding
Srsf7	poly(A) RNA binding
Srsf9	Complete proteome
Srsf9	mRNA processing
Srsf9	mRNA splicing
Srsf9	Nucleus
Srsf9	Phosphoprotein
Srsf9	Reference proteome
Srsf9	Repeat
Srsf9	Repressor
Srsf9	RNA-binding
Srsf9	Spliceosome
Srsf9	Herpes simplex infection
Srsf9	mRNA processing
Srsf9	RNA splicing
Srsf9	response to toxic substance
Srsf9	response to alkaloid
Srsf9	negative regulation of mRNA splicing
Srsf9	 via spliceosome
Srsf9	nucleoplasm
Srsf9	nucleolus
Srsf9	nucleotide binding
Srsf9	protein binding
Srsf9	poly(A) RNA binding
Srp14	Complete proteome
Srp14	Proteomics identification
Srp14	Reference proteome
Srp14	Protein export
Srp14	SRP-dependent cotranslational protein targeting to membrane
Srp14	response to drug
Srp14	protein targeting to ER
Srp14	nucleus
Srp14	signal recognition particle
Srp14	 endoplasmic reticulum targeting
Srp14	extracellular exosome
Srp14	7S RNA binding
Srp14	endoplasmic reticulum signal peptide binding
Srp14	poly(A) RNA binding
Srp19	Complete proteome
Srp19	Proteomics identification
Srp19	Reference proteome
Srp19	Protein export
Srp19	SRP-dependent cotranslational protein targeting to membrane
Srp19	SRP-dependent cotranslational protein targeting to membrane
Srp19	 translocation
Srp19	SRP-dependent cotranslational protein targeting to membrane
Srp19	 signal sequence recognition
Srp19	response to drug
Srp19	nucleus
Srp19	nucleolus
Srp19	cytoplasm
Srp19	mitochondrion
Srp19	signal recognition particle
Srp19	 endoplasmic reticulum targeting
Srp19	signal recognition particle
Srp19	7S RNA binding
Srp19	poly(A) RNA binding
Snrpd1	Complete proteome
Snrpd1	Proteomics identification
Snrpd1	Reference proteome
Snrpd1	Ribonucleoprotein
Snrpd1	Viral nucleoprotein
Snrpd1	Virion
Snrpd1	Spliceosome
Snrpd1	Systemic lupus erythematosus
Snrpd1	spliceosomal complex assembly
Snrpd1	spliceosomal snRNP assembly
Snrpd1	positive regulation of defense response to virus by host
Snrpd1	mitophagy in response to mitochondrial depolarization
Snrpd1	xenophagy
Snrpd1	commitment complex
Snrpd1	nucleus
Snrpd1	U5 snRNP
Snrpd1	U1 snRNP
Snrpd1	U2 snRNP
Snrpd1	U4 snRNP
Snrpd1	U12-type spliceosomal complex
Snrpd1	cytoplasm
Snrpd1	cytosol
Snrpd1	viral nucleocapsid
Snrpd1	methylosome
Snrpd1	pICln-Sm protein complex
Snrpd1	SMN-Sm protein complex
Snrpd1	prespliceosome
Snrpd1	precatalytic spliceosome
Snrpd1	catalytic step 2 spliceosome
Snrpd1	spliceosomal tri-snRNP complex
Snrpd1	RNA binding
Snrpd1	poly(A) RNA binding
Snrpd1	U1 snRNP binding
Snrpd2	Complete proteome
Snrpd2	Proteomics identification
Snrpd2	Reference proteome
Snrpd2	Ribonucleoprotein
Snrpd2	Viral nucleoprotein
Snrpd2	Virion
Snrpd2	Spliceosome
Snrpd2	spliceosomal snRNP assembly
Snrpd2	nucleus
Snrpd2	U5 snRNP
Snrpd2	U1 snRNP
Snrpd2	U2 snRNP
Snrpd2	U4 snRNP
Snrpd2	U12-type spliceosomal complex
Snrpd2	cytosol
Snrpd2	viral nucleocapsid
Snrpd2	methylosome
Snrpd2	pICln-Sm protein complex
Snrpd2	SMN-Sm protein complex
Snrpd2	U4/U6 x U5 tri-snRNP complex
Snrpd2	extracellular exosome
Snrpd2	precatalytic spliceosome
Snrpd2	catalytic step 2 spliceosome
Snrpd2	poly(A) RNA binding
Snrpd2	U1 snRNP binding
Snrpd3	Complete proteome
Snrpd3	Proteomics identification
Snrpd3	Reference proteome
Snrpd3	Spliceosome
Snrpd3	Systemic lupus erythematosus
Snrpd3	spliceosomal complex assembly
Snrpd3	spliceosomal snRNP assembly
Snrpd3	protein methylation
Snrpd3	commitment complex
Snrpd3	nucleus
Snrpd3	nucleoplasm
Snrpd3	U5 snRNP
Snrpd3	U7 snRNP
Snrpd3	U1 snRNP
Snrpd3	U2 snRNP
Snrpd3	U4 snRNP
Snrpd3	U12-type spliceosomal complex
Snrpd3	telomerase holoenzyme complex
Snrpd3	cytoplasm
Snrpd3	cytosol
Snrpd3	methylosome
Snrpd3	pICln-Sm protein complex
Snrpd3	SMN-Sm protein complex
Snrpd3	extracellular exosome
Snrpd3	prespliceosome
Snrpd3	precatalytic spliceosome
Snrpd3	catalytic step 2 spliceosome
Snrpd3	spliceosomal tri-snRNP complex
Snrpd3	RNA binding
Snrpd3	enzyme binding
Snrpd3	U2 snRNA binding
Snrpd3	poly(A) RNA binding
Snrpd3	telomerase RNA binding
Snrpd3	histone pre-mRNA DCP binding
Snrpd3	U7 snRNA binding
Snrpd3	U1 snRNP binding
Snrnp70	Complete proteome
Snrnp70	Proteomics identification
Snrnp70	Reference proteome
Snrnp70	Ribonucleoprotein
Snrnp70	Viral nucleoprotein
Snrnp70	Virion
Snrnp70	Spliceosome
Snrnp70	mRNA splicing
Snrnp70	 via spliceosome
Snrnp70	regulation of RNA splicing
Snrnp70	positive regulation of mRNA splicing
Snrnp70	 via spliceosome
Snrnp70	cellular response to retinoic acid
Snrnp70	cellular response to tumor necrosis factor
Snrnp70	cellular response to transforming growth factor beta stimulus
Snrnp70	commitment complex
Snrnp70	nucleus
Snrnp70	nucleoplasm
Snrnp70	spliceosomal complex
Snrnp70	U1 snRNP
Snrnp70	cytoplasm
Snrnp70	viral nucleocapsid
Snrnp70	U2-type prespliceosome
Snrnp70	precatalytic spliceosome
Snrnp70	nucleotide binding
Snrnp70	nucleic acid binding
Snrnp70	RNA binding
Snrnp70	mRNA binding
Snrnp70	U1 snRNA binding
Snrnp70	poly(A) RNA binding
Snrnp70	U1 snRNP binding
Snrpa1	Complete proteome
Snrpa1	Proteomics identification
Snrpa1	Reference proteome
Snrpa1	Spliceosome
Snrpa1	mRNA splicing
Snrpa1	 via spliceosome
Snrpa1	nucleoplasm
Snrpa1	spliceosomal complex
Snrpa1	U2 snRNP
Snrpa1	catalytic step 2 spliceosome
Snrpa1	U2 snRNA binding
Snrpa1	poly(A) RNA binding
Snrpb2	Complete proteome
Snrpb2	Proteomics identification
Snrpb2	Reference proteome
Snrpb2	Ribonucleoprotein
Snrpb2	Viral nucleoprotein
Snrpb2	Virion
Snrpb2	Spliceosome
Snrpb2	mRNA splicing
Snrpb2	 via spliceosome
Snrpb2	positive regulation of defense response to virus by host
Snrpb2	xenophagy
Snrpb2	nucleoplasm
Snrpb2	spliceosomal complex
Snrpb2	U2 snRNP
Snrpb2	nucleolus
Snrpb2	viral nucleocapsid
Snrpb2	small nuclear ribonucleoprotein complex
Snrpb2	catalytic step 2 spliceosome
Snrpb2	nucleotide binding
Snrpb2	protein binding
Snrpb2	snRNA stem-loop binding
Snrpb2	snRNP binding
Snrpc	Acetylation
Snrpc	Complete proteome
Snrpc	Metal-binding
Snrpc	Nucleus
Snrpc	Phosphoprotein
Snrpc	Reference proteome
Snrpc	Ribonucleoprotein
Snrpc	RNA-binding
Snrpc	Zinc
Snrpc	Zinc-finger
Snrpc	Spliceosome
Snrpc	spliceosomal snRNP assembly
Snrpc	mRNA 5'-splice site recognition
Snrpc	mRNA splicing
Snrpc	 via spliceosome
Snrpc	commitment complex
Snrpc	nucleus
Snrpc	nucleoplasm
Snrpc	U1 snRNP
Snrpc	Cajal body
Snrpc	U2-type prespliceosome
Snrpc	prespliceosome
Snrpc	single-stranded RNA binding
Snrpc	mRNA binding
Snrpc	zinc ion binding
Snrpc	U1 snRNA binding
Snrpc	pre-mRNA 5'-splice site binding
Snrpc	protein homodimerization activity
Snrpc	poly(A) RNA binding
Snrpc	U1 snRNP binding
Snrpe	Spliceosome
Snrpe	spliceosomal snRNP assembly
Snrpe	hair cycle
Snrpe	nucleus
Snrpe	U5 snRNP
Snrpe	U7 snRNP
Snrpe	U1 snRNP
Snrpe	U2 snRNP
Snrpe	U4 snRNP
Snrpe	U12-type spliceosomal complex
Snrpe	telomerase holoenzyme complex
Snrpe	cytosol
Snrpe	methylosome
Snrpe	pICln-Sm protein complex
Snrpe	SMN-Sm protein complex
Snrpe	U4/U6 x U5 tri-snRNP complex
Snrpe	extracellular exosome
Snrpe	precatalytic spliceosome
Snrpe	catalytic step 2 spliceosome
Snrpe	U1 snRNP binding
Sf1	Complete proteome
Sf1	Metal-binding
Sf1	Proteomics identification
Sf1	Reference proteome
Sf1	Zinc
Sf1	Zinc-finger
Sf1	mRNA splicing
Sf1	 via spliceosome
Sf1	male sex determination
Sf1	nuclear body organization
Sf1	Leydig cell differentiation
Sf1	negative regulation of smooth muscle cell proliferation
Sf1	regulation of steroid biosynthetic process
Sf1	nucleoplasm
Sf1	spliceosomal complex
Sf1	nuclear body
Sf1	RNA binding
Sf1	zinc ion binding
Sf1	identical protein binding
Sf1	poly(A) RNA binding
Sf1	pre-mRNA branch point binding
Sf3b6	Complete proteome
Sf3b6	Proteomics identification
Sf3b6	Reference proteome
Sf3b6	Spliceosome
Sf3b6	mRNA splicing
Sf3b6	 via spliceosome
Sf3b6	blastocyst formation
Sf3b6	nucleus
Sf3b6	nucleoplasm
Sf3b6	U2-type spliceosomal complex
Sf3b6	U2 snRNP
Sf3b6	U12-type spliceosomal complex
Sf3b6	precatalytic spliceosome
Sf3b6	catalytic step 2 spliceosome
Sf3b6	nucleotide binding
Sf3b6	poly(A) RNA binding
Sf3a1	Complete proteome
Sf3a1	Proteomics identification
Sf3a1	Reference proteome
Sf3a1	Spliceosome
Sf3a1	regulation of alternative mRNA splicing
Sf3a1	 via spliceosome
Sf3a1	mRNA 3'-splice site recognition
Sf3a1	mRNA splicing
Sf3a1	 via spliceosome
Sf3a1	mRNA processing
Sf3a1	nucleoplasm
Sf3a1	spliceosomal complex
Sf3a1	U2-type spliceosomal complex
Sf3a1	U2 snRNP
Sf3a1	U2-type prespliceosome
Sf3a1	catalytic step 2 spliceosome
Sf3a1	RNA binding
Sf3a1	poly(A) RNA binding
Sf3b1	Coiled coil
Sf3b1	Complete proteome
Sf3b1	Proteomics identification
Sf3b1	Reference proteome
Sf3b1	Spliceosome
Sf3b1	spliceosomal complex assembly
Sf3b1	mRNA splicing
Sf3b1	 via spliceosome
Sf3b1	blastocyst formation
Sf3b1	anterior/posterior pattern specification
Sf3b1	chromatin
Sf3b1	nucleus
Sf3b1	nucleoplasm
Sf3b1	U2 snRNP
Sf3b1	U12-type spliceosomal complex
Sf3b1	nuclear matrix
Sf3b1	small nuclear ribonucleoprotein complex
Sf3b1	U11/U12 snRNP
Sf3b1	U2-type prespliceosome
Sf3b1	catalytic step 2 spliceosome
Sf3b1	chromatin binding
Sf3b1	mRNA binding
Sf3b1	poly(A) RNA binding
Sf3b4	Acetylation
Sf3b4	Complete proteome
Sf3b4	mRNA processing
Sf3b4	mRNA splicing
Sf3b4	Nucleus
Sf3b4	Phosphoprotein
Sf3b4	Reference proteome
Sf3b4	Repeat
Sf3b4	RNA-binding
Sf3b4	Spliceosome
Sf3b4	Spliceosome
Sf3b4	mRNA processing
Sf3b4	RNA splicing
Sf3b4	positive regulation of mRNA splicing
Sf3b4	 via spliceosome
Sf3b4	spliceosomal complex
Sf3b4	U12-type spliceosomal complex
Sf3b4	nucleotide binding
Sf3b4	poly(A) RNA binding
Sf3b5	Complete proteome
Sf3b5	Proteomics identification
Sf3b5	Reference proteome
Sf3b5	Spliceosome
Sf3b5	mRNA splicing
Sf3b5	 via spliceosome
Sf3b5	nucleus
Sf3b5	U2 snRNP
Sf3b5	U12-type spliceosomal complex
Sf3b5	precatalytic spliceosome
Sf3b5	"NA"
Sfpq	Coiled coil
Sfpq	Complete proteome
Sfpq	Proteomics identification
Sfpq	Reference proteome
Sfpq	negative regulation of transcription from RNA polymerase II promoter
Sfpq	alternative mRNA splicing
Sfpq	 via spliceosome
Sfpq	double-strand break repair via homologous recombination
Sfpq	cellular response to DNA damage stimulus
Sfpq	regulation of circadian rhythm
Sfpq	negative regulation of circadian rhythm
Sfpq	positive regulation of sister chromatid cohesion
Sfpq	negative regulation of transcription
Sfpq	 DNA-templated
Sfpq	chromosome organization
Sfpq	regulation of cell cycle
Sfpq	histone H3 deacetylation
Sfpq	positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
Sfpq	chromatin
Sfpq	nucleus
Sfpq	nucleoplasm
Sfpq	nuclear matrix
Sfpq	paraspeckles
Sfpq	RNA polymerase II transcription factor complex
Sfpq	nucleotide binding
Sfpq	transcription regulatory region sequence-specific DNA binding
Sfpq	RNA polymerase II distal enhancer sequence-specific DNA binding
Sfpq	core promoter binding
Sfpq	nucleic acid binding
Sfpq	chromatin binding
Sfpq	histone deacetylase binding
Sfpq	transcription regulatory region DNA binding
Sfpq	poly(A) RNA binding
Sart3	Coiled coil
Sart3	Complete proteome
Sart3	Proteomics identification
Sart3	Reference proteome
Sart3	spliceosomal tri-snRNP complex assembly
Sart3	spliceosomal complex assembly
Sart3	spliceosomal snRNP assembly
Sart3	mRNA splicing
Sart3	 via spliceosome
Sart3	cell morphogenesis
Sart3	nucleosome assembly
Sart3	regulation of gene expression
Sart3	homeostasis of number of cells
Sart3	hematopoietic stem cell proliferation
Sart3	positive regulation of histone deubiquitination
Sart3	nucleus
Sart3	nucleoplasm
Sart3	U6atac snRNP
Sart3	Cajal body
Sart3	U4/U6 x U5 tri-snRNP complex
Sart3	U4/U6 snRNP
Sart3	U4atac/U6atac snRNP
Sart3	nucleotide binding
Sart3	U6 snRNA binding
Sart3	U4 snRNA binding
Sart3	U6atac snRNA binding
Sart3	histone binding
Sart3	poly(A) RNA binding
Sart3	ubiquitin-specific protease binding
Samd1	Complete proteome
Samd1	Reference proteome
Samd1	NANANANA
Syncrip	Acetylation
Syncrip	Complete proteome
Syncrip	Cytoplasm
Syncrip	Endoplasmic reticulum
Syncrip	Methylation
Syncrip	Microsome
Syncrip	mRNA processing
Syncrip	mRNA splicing
Syncrip	Nucleus
Syncrip	Phosphoprotein
Syncrip	Proteomics identification
Syncrip	Reference proteome
Syncrip	Repeat
Syncrip	Ribonucleoprotein
Syncrip	RNA-binding
Syncrip	Spliceosome
Syncrip	osteoblast differentiation
Syncrip	mRNA processing
Syncrip	circadian rhythm
Syncrip	RNA splicing
Syncrip	negative regulation of translation
Syncrip	positive regulation of translation
Syncrip	CRD-mediated mRNA stabilization
Syncrip	cellular response to interferon-gamma
Syncrip	negative regulation of mRNA modification
Syncrip	nucleus
Syncrip	nucleoplasm
Syncrip	spliceosomal complex
Syncrip	cytoplasm
Syncrip	endoplasmic reticulum
Syncrip	membrane
Syncrip	intracellular ribonucleoprotein complex
Syncrip	neuronal cell body
Syncrip	CRD-mediated mRNA stability complex
Syncrip	catalytic step 2 spliceosome
Syncrip	histone pre-mRNA 3'end processing complex
Syncrip	GAIT complex
Syncrip	proximal dendrite
Syncrip	nucleotide binding
Syncrip	nucleic acid binding
Syncrip	mRNA 3'-UTR binding
Syncrip	poly(A) binding
Syncrip	poly(A) RNA binding
Syncrip	mRNA 5'-UTR binding
Tst	Acetylation
Tst	Complete proteome
Tst	Direct protein sequencing
Tst	Glycoprotein
Tst	Mitochondrion
Tst	Phosphoprotein
Tst	Reference proteome
Tst	Repeat
Tst	RNA-binding
Tst	Transferase
Tst	Cysteine and methionine metabolism
Tst	Sulfur metabolism
Tst	Metabolic pathways
Tst	Sulfur relay system
Tst	iron-sulfur cluster assembly
Tst	epithelial cell differentiation
Tst	rRNA import into mitochondrion
Tst	rRNA transport
Tst	sulfide oxidation
Tst	quinone oxidoreductase
Tst	extracellular space
Tst	mitochondrion
Tst	mitochondrial inner membrane
Tst	mitochondrial matrix
Tst	extracellular exosome
Tst	thiosulfate sulfurtransferase activity
Tst	5S rRNA binding
Tst	sulfurtransferase activity
Tnrc6b	Coiled coil
Tnrc6b	Complete proteome
Tnrc6b	Proteomics identification
Tnrc6b	Receptor
Tnrc6b	Reference proteome
Tnrc6b	gene silencing by RNA
Tnrc6b	miRNA mediated inhibition of translation
Tnrc6b	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening
Tnrc6b	positive regulation of nuclear-transcribed mRNA catabolic process
Tnrc6b	 deadenylation-dependent decay
Tnrc6b	nucleotide binding
Tnrc6b	nucleic acid binding
Tnrc6b	poly(A) RNA binding
Tdrkh	Complete proteome
Tdrkh	Membrane
Tdrkh	Proteomics identification
Tdrkh	Reference proteome
Tdrkh	Transmembrane
Tdrkh	Transmembrane helix
Tdrkh	male meiosis
Tdrkh	spermatogenesis
Tdrkh	fertilization
Tdrkh	piRNA metabolic process
Tdrkh	DNA methylation involved in gamete generation
Tdrkh	cytoplasm
Tdrkh	mitochondrion
Tdrkh	integral component of membrane
Tdrkh	pi-body
Tdrkh	piP-body
Tdrkh	RNA binding
Tdrd7	Alternative splicing
Tdrd7	Complete proteome
Tdrd7	Cytoplasm
Tdrd7	Differentiation
Tdrd7	Phosphoprotein
Tdrd7	Reference proteome
Tdrd7	Repeat
Tdrd7	RNA-binding
Tdrd7	Spermatogenesis
Tdrd7	lens morphogenesis in camera-type eye
Tdrd7	germ cell development
Tdrd7	spermatogenesis
Tdrd7	posttranscriptional regulation of gene expression
Tdrd7	lens fiber cell differentiation
Tdrd7	cytoplasm
Tdrd7	mitochondrial matrix
Tdrd7	intracellular ribonucleoprotein complex
Tdrd7	chromatoid body
Tdrd7	ribonucleoprotein granule
Tdrd7	P granule
Tdrd7	mRNA binding
Tdrd7	protein N-terminus binding
Yars	Acetylation
Yars	Aminoacyl-tRNA synthetase
Yars	ATP-binding
Yars	Complete proteome
Yars	Cytoplasm
Yars	Ligase
Yars	Nucleotide-binding
Yars	Phosphoprotein
Yars	Protein biosynthesis
Yars	Proteomics identification
Yars	Reference proteome
Yars	RNA-binding
Yars	tRNA-binding
Yars	Aminoacyl-tRNA biosynthesis
Yars	tyrosyl-tRNA aminoacylation
Yars	valyl-tRNA aminoacylation
Yars	nucleus
Yars	cytoplasm
Yars	cytosol
Yars	tRNA binding
Yars	tyrosine-tRNA ligase activity
Yars	valine-tRNA ligase activity
Yars	ATP binding
Yars	poly(A) RNA binding
Zc3h15	Coiled coil
Zc3h15	Complete proteome
Zc3h15	Cytoplasm
Zc3h15	Metal-binding
Zc3h15	Nucleus
Zc3h15	Phosphoprotein
Zc3h15	Reference proteome
Zc3h15	Repeat
Zc3h15	Zinc
Zc3h15	Zinc-finger
Zc3h15	cytokine-mediated signaling pathway
Zc3h15	nucleus
Zc3h15	nucleolus
Zc3h15	cytoplasm
Zc3h15	poly(A) RNA binding
Zc3h15	metal ion binding
Zc3h18	Acetylation
Zc3h18	Alternative splicing
Zc3h18	Coiled coil
Zc3h18	Complete proteome
Zc3h18	Isopeptide bond
Zc3h18	Metal-binding
Zc3h18	Nucleus
Zc3h18	Phosphoprotein
Zc3h18	Proteomics identification
Zc3h18	Reference proteome
Zc3h18	Ubl conjugation
Zc3h18	Zinc
Zc3h18	Zinc-finger
Zc3h18	nucleus
Zc3h18	nucleoplasm
Zc3h18	poly(A) RNA binding
Zc3h18	metal ion binding
Zranb2	Acetylation
Zranb2	Complete proteome
Zranb2	Metal-binding
Zranb2	mRNA processing
Zranb2	mRNA splicing
Zranb2	Nucleus
Zranb2	Phosphoprotein
Zranb2	Proteomics identification
Zranb2	Reference proteome
Zranb2	Repeat
Zranb2	RNA-binding
Zranb2	Zinc
Zranb2	Zinc-finger
Zranb2	mRNA processing
Zranb2	RNA splicing
Zranb2	nucleus
Zranb2	nucleoplasm
Zranb2	RNA binding
Zranb2	zinc ion binding
Zranb2	poly(A) RNA binding
